股票名稱,持股(%)
1.成都新易盛通信技術股份有限公司,0.67%
2.賽輪輪胎,0.60%
3.蘇州天孚光通信股份有限公司,0.59%
4.滬電股份,0.56%
5.思源電氣,0.56%
6.昆侖萬維,0.54%
7.科倫藥業,0.53%
8.西部礦業,0.51%
9.華工科技,0.50%
10.神火股份,0.50%
