股票名稱,持股(%)
1.富邦金,11.32%
2.中信金,11.05%
3.兆豐金,9.50%
4.國泰金,9.15%
5.玉山金,7.59%
6.第一金,6.30%
7.元大金,5.94%
8.中租-KY,5.71%
9.合庫金,5.70%
10.永豐金,4.51%
