股票名稱,持股(%)
1.比亞迪股份有限公司,5.84%
2.立訊精密工業股份有限公司,4.53%
3.牧原食品股份有限公司,3.43%
4.科大訊飛股份有限公司,3.27%
5.順豐控股股份有限公司,3.15%
6.北方華創科技集團股份有限公司,2.97%
7.寧波銀行股份有限公司,2.83%
8.分眾傳媒信息技術股份有限公司,2.40%
9.江蘇洋河酒廠股份有限公司,2.28%
10.天齊鋰業股份有限公司,2.08%
