股票名稱,持股(%)
1.統一,8.14%
2.中信金,8.09%
3.鴻海,7.94%
4.新普,7.78%
5.聯電,7.59%
6.瑞儀,7.02%
7.日月光投控,6.62%
8.聯強,6.31%
9.鈊象,5.38%
10.長榮鋼,3.74%
