股票名稱,持股(%)
1.鴻海,9.57%
2.廣達,7.70%
3.中信金,6.68%
4.富邦金,6.56%
5.日月光投控,5.92%
6.國泰金,5.17%
7.南亞,4.20%
8.元大金,4.16%
9.緯創,4.11%
10.華碩,4.00%
