股票名稱,持股(%)
1.台積電,32.18%
2.聯發科,6.09%
3.鴻海,4.40%
4.台達電,3.27%
5.廣達,2.59%
6.富邦金,2.15%
7.中信金,2.03%
8.日月光投控,1.92%
9.聯電,1.77%
10.兆豐金,1.74%
