代號,股票名稱,持股票名稱,持股(%)
0052,富邦科技,1.台積電,58.35%
0052,富邦科技,2.聯發科,5.96%
0052,富邦科技,3.鴻海,4.32%
0052,富邦科技,4.廣達,2.17%
0052,富邦科技,5.聯電,2.01%
0052,富邦科技,6.日月光投控,1.67%
0052,富邦科技,7.聯詠,1.21%
0052,富邦科技,8.緯創,1.16%
0052,富邦科技,9.華碩,1.12%
0052,富邦科技,10.世芯-KY,1.05%
